record_number,date,time,location,sample_duration_s,flow_CFM,laser_ok,flow_ok,temp_ok,rh_ok,timestamp_valid,temp_C,RH_pct,ch1_size_um,ch1_diff_counts,ch1_diff_ft3,ch1_diff_m3,ch1_diff_mass_ugm3,ch1_sum_m3,ch1_pm_ugm3,ch2_size_um,ch2_diff_counts,ch2_diff_ft3,ch2_diff_m3,ch2_diff_mass_ugm3,ch2_sum_m3,ch2_pm_ugm3,ch3_size_um,ch3_diff_counts,ch3_diff_ft3,ch3_diff_m3,ch3_diff_mass_ugm3,ch3_sum_m3,ch3_pm_ugm3,ch4_size_um,ch4_diff_counts,ch4_diff_ft3,ch4_diff_m3,ch4_diff_mass_ugm3,ch4_sum_m3,ch4_pm_ugm3,ch5_size_um,ch5_diff_counts,ch5_diff_ft3,ch5_diff_m3,ch5_diff_mass_ugm3,ch5_sum_m3,ch5_pm_ugm3,ch6_size_um,ch6_diff_counts,ch6_diff_ft3,ch6_diff_m3,ch6_diff_mass_ugm3,ch6_sum_m3,ch6_pm_ugm3,sync_time
34677,2026-08-22,20:23:21,Location 1,60.0,0.1,True,True,True,True,False,21.6,63,0.3,5191.0,51904.0,1832997.0,0.15,1920567.0,0.0,0.5,242.0,2419.0,85452.0,0.05,87570.0,0.15,1.0,6.0,59.0,2118.0,0.01,2118.0,0.2,2.5,0.0,0.0,0.0,0.0,0.0,0.21,5.0,0.0,0.0,0.0,0.0,0.0,0.21,10.0,0.0,0.0,0.0,0.0,0.0,0.21,2026-08-22T20:23:24.533811
34678,2026-08-22,20:25:21,Location 1,60.0,0.1,True,True,True,True,False,21.6,63,0.3,6638.0,66380.0,2344213.0,0.2,2450157.0,0.0,0.5,295.0,2950.0,104179.0,0.06,105944.0,0.2,1.0,5.0,50.0,1765.0,0.01,1765.0,0.26,2.5,0.0,0.0,0.0,0.0,0.0,0.27,5.0,0.0,0.0,0.0,0.0,0.0,0.27,10.0,0.0,0.0,0.0,0.0,0.0,0.27,2026-08-22T20:25:25.628655
34679,2026-08-22,20:27:21,Location 1,60.0,0.1,True,True,True,True,False,21.6,63,0.3,6122.0,61223.0,2162084.0,0.18,2253906.0,0.0,0.5,257.0,2570.0,90763.0,0.05,91822.0,0.18,1.0,3.0,30.0,1059.0,0.01,1059.0,0.23,2.5,0.0,0.0,0.0,0.0,0.0,0.24,5.0,0.0,0.0,0.0,0.0,0.0,0.24,10.0,0.0,0.0,0.0,0.0,0.0,0.24,2026-08-22T20:27:26.726126
34680,2026-08-22,20:29:21,Location 1,60.0,0.1,True,True,True,True,False,21.6,63,0.3,9925.0,99261.0,3505392.0,0.29,3666092.0,0.0,0.5,447.0,4470.0,157875.0,0.09,160700.0,0.29,1.0,6.0,60.0,2119.0,0.01,2825.0,0.38,2.5,2.0,20.0,706.0,0.05,706.0,0.39,5.0,0.0,0.0,0.0,0.0,0.0,0.44,10.0,0.0,0.0,0.0,0.0,0.0,0.44,2026-08-22T20:29:22.824617
34681,2026-08-22,20:31:21,Location 1,60.0,0.1,True,True,True,True,False,21.6,63,0.3,8675.0,86766.0,3064128.0,0.26,3212124.0,0.0,0.5,414.0,4140.0,146230.0,0.08,147996.0,0.26,1.0,5.0,50.0,1766.0,0.01,1766.0,0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.35,5.0,0.0,0.0,0.0,0.0,0.0,0.35,10.0,0.0,0.0,0.0,0.0,0.0,0.35,2026-08-22T20:31:23.928345
34682,2026-08-22,20:33:21,Location 1,60.0,0.1,True,True,True,True,False,21.6,63,0.3,5457.0,54572.0,1927211.0,0.16,2010203.0,0.0,0.5,231.0,2310.0,81580.0,0.05,82992.0,0.16,1.0,4.0,40.0,1412.0,0.01,1412.0,0.21,2.5,0.0,0.0,0.0,0.0,0.0,0.22,5.0,0.0,0.0,0.0,0.0,0.0,0.22,10.0,0.0,0.0,0.0,0.0,0.0,0.22,2026-08-22T20:33:25.024220
34683,2026-08-22,20:35:21,Location 1,60.0,0.1,True,True,True,True,False,21.5,63,0.3,5299.0,52994.0,1871481.0,0.16,1950239.0,0.0,0.5,223.0,2230.0,78758.0,0.04,78758.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,0.2,2.5,0.0,0.0,0.0,0.0,0.0,0.2,5.0,0.0,0.0,0.0,0.0,0.0,0.2,10.0,0.0,0.0,0.0,0.0,0.0,0.2,2026-08-22T20:35:26.763754
34684,2026-08-22,20:37:21,Location 1,60.0,0.1,True,True,True,True,False,21.6,63,0.3,7911.0,79120.0,2794128.0,0.23,2918804.0,0.0,0.5,348.0,3480.0,122911.0,0.07,124676.0,0.23,1.0,5.0,50.0,1765.0,0.01,1765.0,0.3,2.5,0.0,0.0,0.0,0.0,0.0,0.31,5.0,0.0,0.0,0.0,0.0,0.0,0.31,10.0,0.0,0.0,0.0,0.0,0.0,0.31,2026-08-22T20:37:22.855094
34685,2026-08-22,20:39:21,Location 1,60.0,0.1,True,True,True,True,False,21.5,63,0.3,8543.0,85443.0,3017418.0,0.25,3155520.0,0.0,0.5,388.0,3880.0,137043.0,0.08,138102.0,0.25,1.0,3.0,30.0,1059.0,0.01,1059.0,0.33,2.5,0.0,0.0,0.0,0.0,0.0,0.34,5.0,0.0,0.0,0.0,0.0,0.0,0.34,10.0,0.0,0.0,0.0,0.0,0.0,0.34,2026-08-22T20:39:23.964430
34686,2026-08-22,20:41:21,Location 1,60.0,0.1,True,True,True,True,False,21.6,63,0.3,5841.0,58408.0,2062689.0,0.17,2156977.0,0.0,0.5,266.0,2659.0,93935.0,0.05,94288.0,0.17,1.0,1.0,9.0,353.0,0.0,353.0,0.22,2.5,0.0,0.0,0.0,0.0,0.0,0.22,5.0,0.0,0.0,0.0,0.0,0.0,0.22,10.0,0.0,0.0,0.0,0.0,0.0,0.22,2026-08-22T20:41:25.080877
34687,2026-08-22,20:43:21,Location 1,60.0,0.1,True,True,True,True,False,21.6,63,0.3,5609.0,56090.0,1980831.0,0.17,2075828.0,0.0,0.5,266.0,2660.0,93938.0,0.05,94997.0,0.17,1.0,2.0,20.0,706.0,0.0,1059.0,0.22,2.5,1.0,10.0,353.0,0.02,353.0,0.22,5.0,0.0,0.0,0.0,0.0,0.0,0.24,10.0,0.0,0.0,0.0,0.0,0.0,0.24,2026-08-22T20:43:26.178450
34688,2026-08-22,20:45:21,Location 1,60.0,0.1,True,True,True,True,False,21.7,62,0.3,10726.0,107258.0,3787784.0,0.32,3956231.0,0.0,0.5,473.0,4729.0,167035.0,0.09,168447.0,0.32,1.0,4.0,39.0,1412.0,0.01,1412.0,0.41,2.5,0.0,0.0,0.0,0.0,0.0,0.42,5.0,0.0,0.0,0.0,0.0,0.0,0.42,10.0,0.0,0.0,0.0,0.0,0.0,0.42,2026-08-22T20:45:27.278111
34689,2026-08-22,20:47:21,Location 1,60.0,0.1,True,True,True,True,False,21.7,62,0.3,7223.0,72239.0,2551106.0,0.21,2648233.0,0.0,0.5,271.0,2710.0,95715.0,0.05,97127.0,0.21,1.0,4.0,40.0,1412.0,0.01,1412.0,0.26,2.5,0.0,0.0,0.0,0.0,0.0,0.27,5.0,0.0,0.0,0.0,0.0,0.0,0.27,10.0,0.0,0.0,0.0,0.0,0.0,0.27,2026-08-22T20:47:24.048614
34690,2026-08-22,20:49:21,Location 1,60.0,0.1,True,True,True,True,False,21.7,62,0.3,10759.0,107603.0,3799976.0,0.32,3971626.0,0.0,0.5,479.0,4790.0,169178.0,0.09,171650.0,0.32,1.0,6.0,60.0,2119.0,0.01,2472.0,0.41,2.5,1.0,10.0,353.0,0.02,353.0,0.42,5.0,0.0,0.0,0.0,0.0,0.0,0.44,10.0,0.0,0.0,0.0,0.0,0.0,0.44,2026-08-22T20:49:25.144707
34691,2026-08-22,20:51:21,Location 1,60.0,0.1,True,True,True,True,False,21.7,63,0.3,6409.0,64098.0,2263612.0,0.19,2364271.0,0.0,0.5,283.0,2830.0,99953.0,0.06,100659.0,0.19,1.0,2.0,20.0,706.0,0.0,706.0,0.25,2.5,0.0,0.0,0.0,0.0,0.0,0.25,5.0,0.0,0.0,0.0,0.0,0.0,0.25,10.0,0.0,0.0,0.0,0.0,0.0,0.25,2026-08-22T20:51:26.245312
34692,2026-08-22,20:53:21,Location 1,60.0,0.1,True,True,True,True,False,21.7,63,0.3,13850.0,138502.0,4891179.0,0.41,5117903.0,0.0,0.5,638.0,6380.0,225312.0,0.12,226724.0,0.41,1.0,4.0,40.0,1412.0,0.01,1412.0,0.53,2.5,0.0,0.0,0.0,0.0,0.0,0.54,5.0,0.0,0.0,0.0,0.0,0.0,0.54,10.0,0.0,0.0,0.0,0.0,0.0,0.54,2026-08-22T20:53:22.990225
34693,2026-08-22,20:55:21,Location 1,60.0,0.1,True,True,True,True,False,21.7,62,0.3,12412.0,124131.0,4383647.0,0.37,4581779.0,0.0,0.5,559.0,5590.0,197426.0,0.11,198132.0,0.37,1.0,2.0,20.0,706.0,0.0,706.0,0.48,2.5,0.0,0.0,0.0,0.0,0.0,0.48,5.0,0.0,0.0,0.0,0.0,0.0,0.48,10.0,0.0,0.0,0.0,0.0,0.0,0.48,2026-08-22T20:55:24.091823
34694,2026-08-22,20:57:21,Location 1,60.0,0.1,True,True,True,True,False,21.7,62,0.3,7605.0,76062.0,2686127.0,0.23,2808688.0,0.0,0.5,345.0,3450.0,121855.0,0.07,122561.0,0.23,1.0,1.0,10.0,353.0,0.0,706.0,0.3,2.5,1.0,10.0,353.0,0.02,353.0,0.3,5.0,0.0,0.0,0.0,0.0,0.0,0.32,10.0,0.0,0.0,0.0,0.0,0.0,0.32,2026-08-22T20:57:25.194121
34695,2026-08-22,20:59:21,Location 1,60.0,0.1,True,True,True,True,False,21.7,62,0.3,9742.0,97414.0,3440173.0,0.29,3587427.0,0.0,0.5,406.0,4059.0,143370.0,0.08,147254.0,0.29,1.0,11.0,109.0,3884.0,0.03,3884.0,0.37,2.5,0.0,0.0,0.0,0.0,0.0,0.4,5.0,0.0,0.0,0.0,0.0,0.0,0.4,10.0,0.0,0.0,0.0,0.0,0.0,0.4,2026-08-22T20:59:26.343812
34696,2026-08-22,21:01:21,Location 1,60.0,0.1,True,True,True,True,False,21.6,62,0.3,9472.0,94718.0,3344952.0,0.28,3480204.0,0.0,0.5,376.0,3759.0,132781.0,0.07,135252.0,0.28,1.0,6.0,59.0,2118.0,0.01,2471.0,0.35,2.5,1.0,9.0,353.0,0.02,353.0,0.36,5.0,0.0,0.0,0.0,0.0,0.0,0.38,10.0,0.0,0.0,0.0,0.0,0.0,0.38,2026-08-22T21:01:27.443640
34697,2026-08-22,21:03:21,Location 1,60.0,0.1,True,True,True,True,False,21.7,62,0.3,8868.0,88680.0,3131706.0,0.26,3260251.0,0.0,0.5,361.0,3610.0,127486.0,0.07,128545.0,0.26,1.0,2.0,20.0,706.0,0.0,1059.0,0.33,2.5,1.0,10.0,353.0,0.02,353.0,0.33,5.0,0.0,0.0,0.0,0.0,0.0,0.35,10.0,0.0,0.0,0.0,0.0,0.0,0.35,2026-08-22T21:03:23.757868
34698,2026-08-22,21:05:21,Location 1,60.0,0.1,True,True,True,True,False,21.6,63,0.3,5505.0,55056.0,1944305.0,0.16,2037546.0,0.0,0.5,262.0,2620.0,92535.0,0.05,93241.0,0.16,1.0,2.0,20.0,706.0,0.0,706.0,0.21,2.5,0.0,0.0,0.0,0.0,0.0,0.21,5.0,0.0,0.0,0.0,0.0,0.0,0.21,10.0,0.0,0.0,0.0,0.0,0.0,0.21,2026-08-22T21:05:25.498691
34699,2026-08-22,21:07:21,Location 1,60.0,0.1,True,True,True,True,False,21.7,63,0.3,6645.0,66460.0,2347023.0,0.2,2442739.0,0.0,0.5,268.0,2680.0,94657.0,0.05,95716.0,0.2,1.0,3.0,30.0,1059.0,0.01,1059.0,0.25,2.5,0.0,0.0,0.0,0.0,0.0,0.26,5.0,0.0,0.0,0.0,0.0,0.0,0.26,10.0,0.0,0.0,0.0,0.0,0.0,0.26,2026-08-22T21:07:26.596967
34700,2026-08-22,21:09:21,Location 1,60.0,0.1,True,True,True,True,False,21.7,63,0.3,8671.0,86722.0,3062589.0,0.26,3196450.0,0.0,0.5,374.0,3740.0,132096.0,0.07,133861.0,0.26,1.0,4.0,40.0,1412.0,0.01,1765.0,0.33,2.5,1.0,10.0,353.0,0.02,353.0,0.34,5.0,0.0,0.0,0.0,0.0,0.0,0.36,10.0,0.0,0.0,0.0,0.0,0.0,0.36,2026-08-22T21:09:22.682646
34701,2026-08-22,21:11:21,Location 1,60.0,0.1,True,True,True,True,False,21.6,63,0.3,5909.0,59092.0,2086848.0,0.17,2172666.0,0.0,0.5,241.0,2410.0,85112.0,0.05,85818.0,0.17,1.0,2.0,20.0,706.0,0.0,706.0,0.22,2.5,0.0,0.0,0.0,0.0,0.0,0.22,5.0,0.0,0.0,0.0,0.0,0.0,0.22,10.0,0.0,0.0,0.0,0.0,0.0,0.22,2026-08-22T21:11:24.474930
34702,2026-08-22,21:13:21,Location 1,60.0,0.1,True,True,True,True,False,21.6,63,0.3,6351.0,63517.0,2243089.0,0.19,2344452.0,0.0,0.5,282.0,2820.0,99598.0,0.06,101363.0,0.19,1.0,4.0,40.0,1412.0,0.01,1765.0,0.25,2.5,1.0,10.0,353.0,0.02,353.0,0.26,5.0,0.0,0.0,0.0,0.0,0.0,0.28,10.0,0.0,0.0,0.0,0.0,0.0,0.28,2026-08-22T21:13:26.227031
34703,2026-08-22,21:15:21,Location 1,60.0,0.1,True,True,True,True,False,21.6,63,0.3,12427.0,124288.0,4389216.0,0.37,4584887.0,0.0,0.5,547.0,5470.0,193200.0,0.11,195671.0,0.37,1.0,5.0,50.0,1765.0,0.01,2471.0,0.48,2.5,2.0,20.0,706.0,0.05,706.0,0.49,5.0,0.0,0.0,0.0,0.0,0.0,0.54,10.0,0.0,0.0,0.0,0.0,0.0,0.54,2026-08-22T21:15:22.971223
34704,2026-08-22,21:17:21,Location 1,60.0,0.1,True,True,True,True,False,21.7,62,0.3,5286.0,52864.0,1866907.0,0.16,1941780.0,0.0,0.5,209.0,2090.0,73814.0,0.04,74873.0,0.16,1.0,3.0,30.0,1059.0,0.01,1059.0,0.2,2.5,0.0,0.0,0.0,0.0,0.0,0.21,5.0,0.0,0.0,0.0,0.0,0.0,0.21,10.0,0.0,0.0,0.0,0.0,0.0,0.21,2026-08-22T21:17:24.094953
34705,2026-08-22,21:19:21,Location 1,60.0,0.1,True,True,True,True,False,21.7,62,0.3,9309.0,93091.0,3287503.0,0.28,3431589.0,0.0,0.5,405.0,4050.0,143027.0,0.08,144086.0,0.28,1.0,3.0,30.0,1059.0,0.01,1059.0,0.36,2.5,0.0,0.0,0.0,0.0,0.0,0.37,5.0,0.0,0.0,0.0,0.0,0.0,0.37,10.0,0.0,0.0,0.0,0.0,0.0,0.37,2026-08-22T21:19:25.222795
34706,2026-08-22,21:21:21,Location 1,60.0,0.1,True,True,True,True,False,21.8,62,0.3,10414.0,104151.0,3678072.0,0.31,3845481.0,0.0,0.5,472.0,4720.0,166703.0,0.09,167409.0,0.31,1.0,2.0,20.0,706.0,0.0,706.0,0.4,2.5,0.0,0.0,0.0,0.0,0.0,0.4,5.0,0.0,0.0,0.0,0.0,0.0,0.4,10.0,0.0,0.0,0.0,0.0,0.0,0.4,2026-08-22T21:21:26.318639
34707,2026-08-22,21:23:21,Location 1,60.0,0.1,True,True,True,True,False,21.8,62,0.3,7830.0,78306.0,2765353.0,0.23,2884725.0,0.0,0.5,334.0,3340.0,117960.0,0.07,119372.0,0.23,1.0,4.0,40.0,1412.0,0.01,1412.0,0.3,2.5,0.0,0.0,0.0,0.0,0.0,0.31,5.0,0.0,0.0,0.0,0.0,0.0,0.31,10.0,0.0,0.0,0.0,0.0,0.0,0.31,2026-08-22T21:23:27.409203
34708,2026-08-22,21:25:21,Location 1,60.0,0.1,True,True,True,True,False,21.8,62,0.3,11404.0,114048.0,4027590.0,0.34,4205236.0,0.0,0.5,503.0,5030.0,177646.0,0.1,177646.0,0.34,1.0,0.0,0.0,0.0,0.0,0.0,0.44,2.5,0.0,0.0,0.0,0.0,0.0,0.44,5.0,0.0,0.0,0.0,0.0,0.0,0.44,10.0,0.0,0.0,0.0,0.0,0.0,0.44,2026-08-22T21:25:24.165018
34709,2026-08-22,21:27:21,Location 1,60.0,0.1,True,True,True,True,False,21.7,62,0.3,14217.0,142173.0,5020799.0,0.42,5246464.0,0.0,0.5,632.0,6320.0,223193.0,0.12,225665.0,0.42,1.0,7.0,70.0,2472.0,0.02,2472.0,0.54,2.5,0.0,0.0,0.0,0.0,0.0,0.56,5.0,0.0,0.0,0.0,0.0,0.0,0.56,10.0,0.0,0.0,0.0,0.0,0.0,0.56,2026-08-22T21:27:25.262428
34710,2026-08-22,21:29:21,Location 1,60.0,0.1,True,True,True,True,False,21.7,62,0.3,6208.0,62083.0,2192470.0,0.18,2289944.0,0.0,0.5,273.0,2730.0,96415.0,0.05,97474.0,0.18,1.0,3.0,30.0,1059.0,0.01,1059.0,0.23,2.5,0.0,0.0,0.0,0.0,0.0,0.24,5.0,0.0,0.0,0.0,0.0,0.0,0.24,10.0,0.0,0.0,0.0,0.0,0.0,0.24,2026-08-22T21:29:26.360493
34711,2026-08-22,21:31:21,Location 1,60.0,0.1,True,True,True,True,False,21.7,62,0.3,5475.0,54750.0,1933490.0,0.16,2006238.0,0.0,0.5,204.0,2040.0,72042.0,0.04,72748.0,0.16,1.0,2.0,20.0,706.0,0.0,706.0,0.2,2.5,0.0,0.0,0.0,0.0,0.0,0.2,5.0,0.0,0.0,0.0,0.0,0.0,0.2,10.0,0.0,0.0,0.0,0.0,0.0,0.2,2026-08-22T21:31:23.095703
34712,2026-08-22,21:33:21,Location 1,60.0,0.1,True,True,True,True,False,21.7,62,0.3,8922.0,89225.0,3150951.0,0.26,3285859.0,0.0,0.5,377.0,3770.0,133143.0,0.07,134908.0,0.26,1.0,5.0,50.0,1765.0,0.01,1765.0,0.33,2.5,0.0,0.0,0.0,0.0,0.0,0.34,5.0,0.0,0.0,0.0,0.0,0.0,0.34,10.0,0.0,0.0,0.0,0.0,0.0,0.34,2026-08-22T21:33:24.832702
34713,2026-08-22,21:35:21,Location 1,60.0,0.1,True,True,True,True,False,21.7,62,0.3,8321.0,83213.0,2938664.0,0.25,3064035.0,0.0,0.5,350.0,3500.0,123606.0,0.07,125371.0,0.25,1.0,5.0,50.0,1765.0,0.01,1765.0,0.32,2.5,0.0,0.0,0.0,0.0,0.0,0.33,5.0,0.0,0.0,0.0,0.0,0.0,0.33,10.0,0.0,0.0,0.0,0.0,0.0,0.33,2026-08-22T21:35:25.935868
34714,2026-08-22,21:37:21,Location 1,60.0,0.1,True,True,True,True,False,21.7,62,0.3,8418.0,84188.0,2973074.0,0.25,3106222.0,0.0,0.5,372.0,3720.0,131383.0,0.07,133148.0,0.25,1.0,5.0,50.0,1765.0,0.01,1765.0,0.32,2.5,0.0,0.0,0.0,0.0,0.0,0.33,5.0,0.0,0.0,0.0,0.0,0.0,0.33,10.0,0.0,0.0,0.0,0.0,0.0,0.33,2026-08-22T21:37:27.033326
34715,2026-08-22,21:39:21,Location 1,60.0,0.1,True,True,True,True,False,21.7,62,0.3,5002.0,50027.0,1766695.0,0.15,1844044.0,0.0,0.5,217.0,2170.0,76643.0,0.04,77349.0,0.15,1.0,2.0,20.0,706.0,0.0,706.0,0.19,2.5,0.0,0.0,0.0,0.0,0.0,0.19,5.0,0.0,0.0,0.0,0.0,0.0,0.19,10.0,0.0,0.0,0.0,0.0,0.0,0.19,2026-08-22T21:39:23.142821
34716,2026-08-22,21:41:21,Location 1,60.0,0.1,True,True,True,True,False,21.6,62,0.3,13795.0,137970.0,4872384.0,0.41,5100196.0,0.0,0.5,637.0,6370.0,224987.0,0.12,227812.0,0.41,1.0,7.0,70.0,2472.0,0.02,2825.0,0.53,2.5,1.0,10.0,353.0,0.02,353.0,0.55,5.0,0.0,0.0,0.0,0.0,0.0,0.57,10.0,0.0,0.0,0.0,0.0,0.0,0.57,2026-08-22T21:41:24.246184
34717,2026-08-22,21:43:21,Location 1,60.0,0.1,True,True,True,True,False,21.7,62,0.3,10187.0,101873.0,3597634.0,0.3,3770681.0,0.0,0.5,488.0,4880.0,172341.0,0.1,173047.0,0.3,1.0,2.0,20.0,706.0,0.0,706.0,0.4,2.5,0.0,0.0,0.0,0.0,0.0,0.4,5.0,0.0,0.0,0.0,0.0,0.0,0.4,10.0,0.0,0.0,0.0,0.0,0.0,0.4,2026-08-22T21:43:25.349366
34718,2026-08-22,21:45:21,Location 1,60.0,0.1,True,True,True,True,False,21.7,62,0.3,10494.0,104946.0,3706140.0,0.31,3887314.0,0.0,0.5,511.0,5110.0,180468.0,0.1,181174.0,0.31,1.0,2.0,20.0,706.0,0.0,706.0,0.41,2.5,0.0,0.0,0.0,0.0,0.0,0.41,5.0,0.0,0.0,0.0,0.0,0.0,0.41,10.0,0.0,0.0,0.0,0.0,0.0,0.41,2026-08-22T21:45:27.079538
34719,2026-08-22,21:47:21,Location 1,60.0,0.1,True,True,True,True,False,21.7,62,0.3,8375.0,83748.0,2957535.0,0.25,3086430.0,0.0,0.5,363.0,3629.0,128189.0,0.07,128895.0,0.25,1.0,2.0,19.0,706.0,0.0,706.0,0.32,2.5,0.0,0.0,0.0,0.0,0.0,0.32,5.0,0.0,0.0,0.0,0.0,0.0,0.32,10.0,0.0,0.0,0.0,0.0,0.0,0.32,2026-08-22T21:47:28.181168
34720,2026-08-22,21:49:21,Location 1,60.0,0.1,True,True,True,True,False,21.7,63,0.3,8776.0,87750.0,3098878.0,0.26,3254950.0,0.0,0.5,433.0,4329.0,152895.0,0.08,156072.0,0.26,1.0,9.0,89.0,3177.0,0.02,3177.0,0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.36,5.0,0.0,0.0,0.0,0.0,0.0,0.36,10.0,0.0,0.0,0.0,0.0,0.0,0.36,2026-08-22T21:49:24.919910
34721,2026-08-22,21:51:21,Location 1,60.0,0.1,True,True,True,True,False,21.7,62,0.3,15093.0,150954.0,5330917.0,0.45,5570388.0,0.0,0.5,668.0,6681.0,235940.0,0.13,239471.0,0.45,1.0,9.0,90.0,3178.0,0.02,3531.0,0.58,2.5,1.0,10.0,353.0,0.02,353.0,0.6,5.0,0.0,0.0,0.0,0.0,0.0,0.62,10.0,0.0,0.0,0.0,0.0,0.0,0.62,2026-08-22T21:51:26.019772
34722,2026-08-22,21:53:21,Location 1,60.0,0.1,True,True,True,True,False,21.8,62,0.3,16234.0,162311.0,5731959.0,0.48,5984060.0,0.0,0.5,708.0,7078.0,249983.0,0.14,252101.0,0.48,1.0,6.0,59.0,2118.0,0.01,2118.0,0.62,2.5,0.0,0.0,0.0,0.0,0.0,0.63,5.0,0.0,0.0,0.0,0.0,0.0,0.63,10.0,0.0,0.0,0.0,0.0,0.0,0.63,2026-08-22T21:53:27.112365
34723,2026-08-22,21:55:21,Location 1,60.0,0.1,True,True,True,True,False,21.7,62,0.3,11223.0,112246.0,3963958.0,0.33,4159276.0,0.0,0.5,547.0,5470.0,193200.0,0.11,195318.0,0.33,1.0,5.0,50.0,1765.0,0.01,2118.0,0.44,2.5,1.0,10.0,353.0,0.02,353.0,0.45,5.0,0.0,0.0,0.0,0.0,0.0,0.47,10.0,0.0,0.0,0.0,0.0,0.0,0.47,2026-08-22T21:55:28.459263
